experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,category_label,latent_dim
activeG_fcast_r1,TrendVAE2+GenericVAE2_ld32,trend_generic,"['TrendVAE2', 'GenericVAE2']",Yearly,1,6,30,6,1,True,2,44,37.128986,12.654150,2708.661133,22444508.000000,2.728117,3.751619,52.418583,699273,10.11,15,forecast,False,ReLU,MAX_EPOCHS,32.40131378,32.40131378,1080.56127930,14,1.000000,False,"[""144.08566284"", ""125.19724274"", ""118.10243225"", ""108.38533783"", ""98.61090088"", ""88.72756958"", ""83.26868439"", ""76.09529114"", ""70.26787567"", ""66.10588074"", ""61.63465881"", ""50.39641190"", ""43.84387970"", ""37.90486526"", ""32.40131378""]",1,TrendVAE2,VAE2,GenericVAE2,trend_generic,32
activeG_fcast_r1,TrendVAE+GenericVAE_ld8,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,0,42,22.019459,5.489074,1320.981567,5953290.000000,1.364331,1.188883,3.596120,849129,10.07,15,forecast,False,ReLU,MAX_EPOCHS,22.87005997,28.06329536,58.02710724,9,1.227076,False,"[""191.49189758"", ""187.30526733"", ""182.03144836"", ""176.64666748"", ""167.22517395"", ""153.62829590"", ""121.00504303"", ""72.25023651"", ""35.43518448"", ""22.87005997"", ""23.40453720"", ""23.74254799"", ""24.21949387"", ""25.28164673"", ""28.06329536""]",1,TrendVAE,VAE,GenericVAE1,trend_generic,8
activeG_fcast_r1,TrendVAE+GenericVAE_ld8,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,1,43,22.713160,5.844437,1421.971069,7045668.000000,1.430266,1.378053,5.208743,849129,10.04,15,forecast,False,ReLU,MAX_EPOCHS,21.30998802,28.45021248,98.48299408,10,1.335065,False,"[""190.99983215"", ""187.50382996"", ""181.49409485"", ""176.01802063"", ""167.54132080"", ""154.49751282"", ""124.24445343"", ""84.48882294"", ""46.98540115"", ""29.29707146"", ""21.30998802"", ""27.77787209"", ""25.54221535"", ""29.18405151"", ""28.45021248""]",1,TrendVAE,VAE,GenericVAE1,trend_generic,8
activeG_fcast_r1,TrendVAE+GenericVAE_ld8,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,2,44,23.487110,6.062804,1439.044434,7538679.000000,1.481421,1.524286,7.937408,849129,10.20,15,forecast,False,ReLU,MAX_EPOCHS,23.37142754,23.37142754,64.32611084,14,1.000000,False,"[""185.61050415"", ""185.14822388"", ""181.10021973"", ""176.50823975"", ""167.50668335"", ""149.98822021"", ""125.03552246"", ""84.96524048"", ""52.50074387"", ""31.89217186"", ""28.69437027"", ""32.73221970"", ""28.07276726"", ""26.17782402"", ""23.37142754""]",1,TrendVAE,VAE,GenericVAE1,trend_generic,8
activeG_fcast_r1,TrendVAE+GenericVAE_ld16,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,0,42,20.802723,5.047848,1255.279297,5700895.500000,1.271590,1.227959,4.457027,863049,10.11,15,forecast,False,ReLU,MAX_EPOCHS,21.90702629,23.19717026,67.40014648,10,1.058892,False,"[""188.70410156"", ""187.13636780"", ""181.30924988"", ""176.34327698"", ""166.56954956"", ""153.26170349"", ""135.41307068"", ""91.16610718"", ""42.38120270"", ""26.46877670"", ""21.90702629"", ""24.15946198"", ""24.45037460"", ""26.28498077"", ""23.19717026""]",1,TrendVAE,VAE,GenericVAE1,trend_generic,16
activeG_fcast_r1,TrendVAE+GenericVAE_ld16,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,1,43,24.399012,6.776031,1479.970825,7120764.500000,1.599058,1.654421,8.766963,863049,10.07,15,forecast,False,ReLU,MAX_EPOCHS,23.74503326,28.15558243,68.34296417,10,1.185746,False,"[""188.68313599"", ""185.46000671"", ""182.64408875"", ""174.73190308"", ""167.05357361"", ""151.93069458"", ""132.49481201"", ""99.71498871"", ""49.53474045"", ""29.40406036"", ""23.74503326"", ""37.41360474"", ""28.18266487"", ""26.93704605"", ""28.15558243""]",1,TrendVAE,VAE,GenericVAE1,trend_generic,16
activeG_fcast_r1,TrendVAE+GenericVAE_ld16,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,2,44,25.154955,6.885124,1511.491699,7621047.000000,1.635913,1.603490,7.147249,863049,10.14,15,forecast,False,ReLU,MAX_EPOCHS,23.73539734,24.03046799,65.22489929,12,1.012432,False,"[""191.98382568"", ""189.37145996"", ""184.60594177"", ""179.65014648"", ""171.34288025"", ""158.36994934"", ""138.25669861"", ""109.87119293"", ""66.14293671"", ""30.79021645"", ""29.29436493"", ""29.51366806"", ""23.73539734"", ""24.51068115"", ""24.03046799""]",1,TrendVAE,VAE,GenericVAE1,trend_generic,16
activeG_fcast_r1,TrendVAE+GenericVAE_ld32,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,0,42,22.408871,5.898721,1340.311279,5473714.000000,1.427786,1.433848,6.348925,890889,10.22,15,forecast,False,ReLU,MAX_EPOCHS,22.70558929,27.14067078,58.36457062,10,1.195330,False,"[""188.91625977"", ""184.84225464"", ""180.75776672"", ""175.22099304"", ""166.11494446"", ""157.07290649"", ""142.71055603"", ""118.52281189"", ""78.35613251"", ""39.65819168"", ""22.70558929"", ""28.06143188"", ""40.54624557"", ""24.28437233"", ""27.14067078""]",1,TrendVAE,VAE,GenericVAE1,trend_generic,32
activeG_fcast_r1,TrendVAE+GenericVAE_ld32,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,1,43,31.575611,10.959471,2091.979248,9712716.000000,2.344985,2.347270,15.213386,890889,10.12,15,forecast,False,ReLU,MAX_EPOCHS,26.02580452,28.27804947,82.99105835,12,1.086539,False,"[""188.29864502"", ""183.82853699"", ""179.44529724"", ""175.40653992"", ""167.86775208"", ""158.05406189"", ""144.40435791"", ""117.88561249"", ""74.28558350"", ""31.95295906"", ""32.64881134"", ""36.13816071"", ""26.02580452"", ""30.04801178"", ""28.27804947""]",1,TrendVAE,VAE,GenericVAE1,trend_generic,32
activeG_fcast_r1,TrendVAE+GenericVAE_ld32,trend_generic,"['TrendVAE', 'GenericVAE']",Yearly,1,6,30,6,1,True,2,44,19.543318,5.023647,1176.768433,4721841.500000,1.230012,1.200573,4.320502,890889,10.19,15,forecast,False,ReLU,MAX_EPOCHS,20.00300980,20.00300980,43.51099396,14,1.000000,False,"[""189.17773438"", ""185.39009094"", ""182.93692017"", ""179.33049011"", ""173.87748718"", ""166.07727051"", ""154.04454041"", ""133.02359009"", ""86.49416351"", ""49.08343887"", ""28.27379799"", ""31.11830139"", ""26.16834259"", ""33.34052277"", ""20.00300980""]",1,TrendVAE,VAE,GenericVAE1,trend_generic,32
activeG_fcast_r1,TrendAELG+GenericAELG_ld8,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,0,42,15.039970,3.432179,907.407166,3484578.750000,0.891992,0.793213,2.131505,606825,10.02,15,forecast,False,ReLU,MAX_EPOCHS,15.74656963,16.38044930,11.48724079,13,1.040255,False,"[""105.29965973"", ""43.90356827"", ""28.95515251"", ""38.21398926"", ""26.29309845"", ""24.68336105"", ""24.71084213"", ""22.79781723"", ""21.00700569"", ""20.30700302"", ""19.08771896"", ""17.91646385"", ""16.42041588"", ""15.74656963"", ""16.38044930""]",1,TrendAELG,AELG,GenericAELG,trend_generic,8
activeG_fcast_r1,TrendAELG+GenericAELG_ld8,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,15.866033,3.736178,941.552124,3501260.250000,0.955515,0.864723,2.321056,606825,9.92,15,forecast,False,ReLU,MAX_EPOCHS,16.01083755,16.01083755,12.84528351,14,1.000000,False,"[""106.97335052"", ""44.32202148"", ""27.82224655"", ""33.23783112"", ""27.96235657"", ""24.46653748"", ""24.48672104"", ""21.53144836"", ""23.68624687"", ""19.30719757"", ""19.68829918"", ""18.05707169"", ""17.49124146"", ""16.61518288"", ""16.01083755""]",1,TrendAELG,AELG,GenericAELG,trend_generic,8
activeG_fcast_r1,TrendAELG+GenericAELG_ld8,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,15.295987,3.416522,903.590637,3433196.000000,0.897856,0.805026,2.187070,606825,9.92,15,forecast,False,ReLU,MAX_EPOCHS,16.13129807,16.13129807,12.24108601,14,1.000000,False,"[""114.24819946"", ""52.70989609"", ""32.04965973"", ""37.78144836"", ""32.46689224"", ""25.36342430"", ""23.70027924"", ""25.30604553"", ""23.66058159"", ""20.32125664"", ""21.11535835"", ""18.56621361"", ""17.28532600"", ""16.48921204"", ""16.13129807""]",1,TrendAELG,AELG,GenericAELG,trend_generic,8
activeG_fcast_r1,TrendAELG+GenericAELG_ld16,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,0,42,14.247717,3.237864,860.846802,3331164.750000,0.843304,0.765171,2.071054,625353,9.95,15,forecast,False,ReLU,MAX_EPOCHS,15.17852402,15.17852402,11.00278854,14,1.000000,False,"[""127.07439423"", ""55.86005402"", ""30.56055641"", ""35.78485489"", ""29.53043556"", ""24.64437294"", ""22.93144226"", ""20.68882179"", ""18.76612663"", ""17.36380196"", ""16.22885513"", ""15.55629349"", ""16.04516602"", ""15.41058540"", ""15.17852402""]",1,TrendAELG,AELG,GenericAELG,trend_generic,16
activeG_fcast_r1,TrendAELG+GenericAELG_ld16,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,15.060128,3.525984,918.849854,3476846.750000,0.904412,0.805834,2.126188,625353,10.04,15,forecast,False,ReLU,MAX_EPOCHS,14.99236965,16.39871025,11.40412140,13,1.093804,False,"[""112.01502991"", ""45.66025925"", ""28.80466080"", ""34.27739334"", ""27.36013222"", ""24.94540215"", ""23.73507690"", ""21.07358742"", ""19.13133621"", ""18.60096359"", ""17.15460014"", ""16.72362328"", ""15.34231281"", ""14.99236965"", ""16.39871025""]",1,TrendAELG,AELG,GenericAELG,trend_generic,16
activeG_fcast_r1,TrendAELG+GenericAELG_ld16,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,15.176174,3.584278,902.928650,3422240.000000,0.915296,0.860210,2.485860,625353,10.03,15,forecast,False,ReLU,MAX_EPOCHS,15.20249367,15.20249367,10.96704197,14,1.000000,False,"[""119.31177521"", ""45.14258957"", ""27.14198875"", ""29.24627113"", ""28.12513924"", ""24.85343933"", ""21.41786003"", ""21.09001160"", ""18.66987991"", ""17.32305717"", ""16.37472725"", ""15.92374420"", ""15.41198635"", ""15.32600784"", ""15.20249367""]",1,TrendAELG,AELG,GenericAELG,trend_generic,16
activeG_fcast_r1,TrendAELG+GenericAELG_ld32,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,0,42,15.341184,3.659240,928.850769,3471245.000000,0.929777,0.815294,2.132348,662409,9.97,15,forecast,False,ReLU,MAX_EPOCHS,15.50153160,16.61133003,11.31409359,12,1.071593,False,"[""118.49900818"", ""47.68288040"", ""29.05842209"", ""33.09159851"", ""26.67758179"", ""24.44529152"", ""24.12664604"", ""21.26354408"", ""19.93830681"", ""18.32180405"", ""17.03474808"", ""16.19579124"", ""15.50153160"", ""16.09363747"", ""16.61133003""]",1,TrendAELG,AELG,GenericAELG,trend_generic,32
activeG_fcast_r1,TrendAELG+GenericAELG_ld32,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,1,43,15.085067,3.603454,934.407043,3551450.250000,0.914922,0.801141,2.034376,662409,10.00,15,forecast,False,ReLU,MAX_EPOCHS,14.87730885,14.87730885,11.01832962,14,1.000000,False,"[""95.35552979"", ""35.33433533"", ""34.70009995"", ""33.31288528"", ""26.60759163"", ""24.80861473"", ""23.89879608"", ""20.60468864"", ""18.95167160"", ""18.56924820"", ""16.49476051"", ""16.32663345"", ""15.49045753"", ""17.60719109"", ""14.87730885""]",1,TrendAELG,AELG,GenericAELG,trend_generic,32
activeG_fcast_r1,TrendAELG+GenericAELG_ld32,trend_generic,"['TrendAELG', 'GenericAELG']",Yearly,1,6,30,6,1,True,2,44,15.746835,3.615029,934.318115,3551435.250000,0.936625,0.843719,2.310836,662409,9.98,15,forecast,False,ReLU,MAX_EPOCHS,17.47927666,17.47927666,13.00117207,14,1.000000,False,"[""113.62283325"", ""48.32102203"", ""29.44325829"", ""46.84081650"", ""33.27288818"", ""26.34702110"", ""26.84070015"", ""25.14526176"", ""24.83050728"", ""28.93375206"", ""21.11420441"", ""20.71277809"", ""18.80955315"", ""18.14840508"", ""17.47927666""]",1,TrendAELG,AELG,GenericAELG,trend_generic,32
activeG_fcast_r1,GenericVAE2+TrendVAE2_ld8,generic_trend,"['GenericVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,0,42,42.416962,12.634678,2586.218506,17543890.000000,2.887457,2.729105,21.004282,616041,10.06,15,forecast,False,ReLU,MAX_EPOCHS,41.23126602,41.23126602,307.59634399,14,1.000000,False,"[""131.52174377"", ""129.67472839"", ""130.51408386"", ""119.22002411"", ""113.41162109"", ""111.00340271"", ""96.41307831"", ""95.07614899"", ""89.04524994"", ""80.40044403"", ""72.98468781"", ""60.43232727"", ""56.10879517"", ""48.84046173"", ""41.23126602""]",1,TrendVAE2,VAE2,GenericVAE2,generic_trend,8
activeG_fcast_r1,GenericVAE2+TrendVAE2_ld8,generic_trend,"['GenericVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,1,43,50.278694,14.336229,2897.281006,21016320.000000,3.342081,2.766961,17.895569,616041,10.09,15,forecast,False,ReLU,MAX_EPOCHS,51.76651001,51.76651001,299.69488525,14,1.000000,False,"[""159.28643799"", ""146.97116089"", ""129.42782593"", ""119.19733429"", ""122.13249207"", ""119.05079651"", ""106.72364044"", ""97.55825806"", ""97.49177551"", ""83.37334442"", ""78.28913879"", ""70.19514465"", ""65.02038574"", ""53.46856689"", ""51.76651001""]",1,TrendVAE2,VAE2,GenericVAE2,generic_trend,8
activeG_fcast_r1,GenericVAE2+TrendVAE2_ld8,generic_trend,"['GenericVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,2,44,51.460129,14.593871,2923.750732,19942186.000000,3.410644,2.812718,18.214527,616041,10.08,15,forecast,False,ReLU,MAX_EPOCHS,51.81115341,51.81115341,300.05743408,14,1.000000,False,"[""153.72219849"", ""149.50187683"", ""137.52394104"", ""127.18415070"", ""122.71819305"", ""113.29320526"", ""109.64312744"", ""100.45691681"", ""98.06112671"", ""92.53445435"", ""85.48701477"", ""76.02033997"", ""71.37078857"", ""63.00659943"", ""51.81115341""]",1,TrendVAE2,VAE2,GenericVAE2,generic_trend,8
activeG_fcast_r1,GenericVAE2+TrendVAE2_ld16,generic_trend,"['GenericVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,0,42,57.037533,15.667539,3172.030029,23126912.000000,3.716377,2.969443,19.081457,643785,10.20,15,forecast,False,ReLU,MAX_EPOCHS,59.12691116,59.12691116,561.70544434,14,1.000000,False,"[""150.04023743"", ""138.16200256"", ""125.03796387"", ""118.29119873"", ""112.10772705"", ""105.56459045"", ""101.23965454"", ""96.64357758"", ""93.53723145"", ""90.36487579"", ""83.00634766"", ""77.90345764"", ""73.89421082"", ""63.42269135"", ""59.12691116""]",1,TrendVAE2,VAE2,GenericVAE2,generic_trend,16
activeG_fcast_r1,GenericVAE2+TrendVAE2_ld16,generic_trend,"['GenericVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,1,43,50.222649,15.177897,3010.412109,21809544.000000,3.446263,3.221245,28.680265,643785,10.08,15,forecast,False,ReLU,MAX_EPOCHS,46.43740845,46.43740845,522.56781006,14,1.000000,False,"[""160.66213989"", ""144.07273865"", ""127.33412933"", ""116.25181580"", ""107.16703033"", ""105.38052368"", ""100.10498047"", ""90.92523193"", ""87.38786316"", ""82.15234375"", ""71.76478577"", ""66.58615875"", ""57.53206635"", ""49.46813202"", ""46.43740845""]",1,TrendVAE2,VAE2,GenericVAE2,generic_trend,16
activeG_fcast_r1,GenericVAE2+TrendVAE2_ld16,generic_trend,"['GenericVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,2,44,53.579510,15.388119,3059.455566,21536156.000000,3.575419,3.050961,22.729216,643785,10.10,15,forecast,False,ReLU,MAX_EPOCHS,51.41820145,51.41820145,550.42309570,14,1.000000,False,"[""153.02801514"", ""142.81889343"", ""133.61206055"", ""123.47814178"", ""115.35645294"", ""110.37010956"", ""104.88749695"", ""100.40353394"", ""93.15663910"", ""86.78516388"", ""82.32677460"", ""73.90018463"", ""64.96311951"", ""60.73841858"", ""51.41820145""]",1,TrendVAE2,VAE2,GenericVAE2,generic_trend,16
activeG_fcast_r1,GenericVAE2+TrendVAE2_ld32,generic_trend,"['GenericVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,0,42,40.563606,12.624150,2658.976562,19299398.000000,2.829427,3.140113,34.222420,699273,10.07,15,forecast,False,ReLU,MAX_EPOCHS,39.34157562,39.34157562,1189.24255371,14,1.000000,False,"[""137.86083984"", ""128.19660950"", ""124.93785095"", ""114.55886078"", ""102.35631561"", ""93.80615997"", ""89.36363220"", ""84.71002960"", ""77.67453003"", ""71.93775177"", ""63.94669724"", ""61.13847351"", ""47.23670578"", ""55.27637100"", ""39.34157562""]",1,TrendVAE2,VAE2,GenericVAE2,generic_trend,32
activeG_fcast_r1,GenericVAE2+TrendVAE2_ld32,generic_trend,"['GenericVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,1,43,48.147903,14.958545,2866.444092,19712112.000000,3.355185,3.204043,29.718060,699273,10.14,15,forecast,False,ReLU,MAX_EPOCHS,45.60125732,45.60125732,1085.15612793,14,1.000000,False,"[""143.58381653"", ""131.40946960"", ""121.03743744"", ""109.12107849"", ""98.56874847"", ""93.88887787"", ""90.63909912"", ""83.53121185"", ""79.87290955"", ""73.46043396"", ""69.56567383"", ""65.07054901"", ""57.18951797"", ""53.75617218"", ""45.60125732""]",1,TrendVAE2,VAE2,GenericVAE2,generic_trend,32
activeG_fcast_r1,GenericVAE2+TrendVAE2_ld32,generic_trend,"['GenericVAE2', 'TrendVAE2']",Yearly,1,6,30,6,1,True,2,44,46.640083,15.339101,2951.699951,21828790.000000,3.356933,3.539647,42.600929,699273,10.06,15,forecast,False,ReLU,MAX_EPOCHS,43.31818390,43.31818390,1062.84838867,14,1.000000,False,"[""142.46340942"", ""136.92504883"", ""127.77419281"", ""112.90029144"", ""105.20610809"", ""101.11077881"", ""93.20016479"", ""83.78359985"", ""74.35502625"", ""70.91083527"", ""62.33304214"", ""55.95198822"", ""54.64800644"", ""48.54332733"", ""43.31818390""]",1,TrendVAE2,VAE2,GenericVAE2,generic_trend,32
activeG_fcast_r1,GenericVAE+TrendVAE_ld8,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,20.481380,5.064297,1234.697266,5817268.000000,1.263827,1.193413,4.216690,849129,10.12,15,forecast,False,ReLU,MAX_EPOCHS,21.67628479,25.16629410,57.50336075,11,1.161006,False,"[""191.14047241"", ""187.46575928"", ""184.50636292"", ""181.06529236"", ""172.86804199"", ""165.60205078"", ""154.44763184"", ""126.67539978"", ""85.74379730"", ""36.86331177"", ""28.29265976"", ""21.67628479"", ""28.59394836"", ""23.79118729"", ""25.16629410""]",1,TrendVAE,VAE,GenericVAE,generic_trend,8
activeG_fcast_r1,GenericVAE+TrendVAE_ld8,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,27.774105,7.677870,1828.330200,12598975.000000,1.815790,1.974486,13.278095,849129,10.15,15,forecast,False,ReLU,MAX_EPOCHS,25.35499954,26.77516556,62.39459991,13,1.056011,False,"[""193.82003784"", ""189.74497986"", ""186.21525574"", ""181.35911560"", ""168.86143494"", ""160.45111084"", ""142.12228394"", ""108.76229095"", ""67.40223694"", ""38.08125305"", ""26.93092155"", ""31.40456581"", ""26.60396767"", ""25.35499954"", ""26.77516556""]",1,TrendVAE,VAE,GenericVAE,generic_trend,8
activeG_fcast_r1,GenericVAE+TrendVAE_ld8,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,23.370434,6.382768,1431.419678,6939592.000000,1.518108,1.677601,10.228073,849129,10.18,15,forecast,False,ReLU,MAX_EPOCHS,20.31565094,23.91208076,80.91062927,11,1.177028,False,"[""192.90025330"", ""188.74896240"", ""186.52174377"", ""181.48991394"", ""174.17855835"", ""165.51152039"", ""153.27485657"", ""128.17262268"", ""83.36683655"", ""43.10805511"", ""25.19289207"", ""20.31565094"", ""22.81347466"", ""29.43660545"", ""23.91208076""]",1,TrendVAE,VAE,GenericVAE,generic_trend,8
activeG_fcast_r1,GenericVAE+TrendVAE_ld16,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,26.924271,8.148045,1685.143433,7865587.500000,1.848945,2.056167,12.568715,863049,10.06,15,forecast,False,ReLU,MAX_EPOCHS,22.58169365,28.51318741,64.51980591,11,1.262668,False,"[""192.30393982"", ""189.52143860"", ""186.53326416"", ""181.16143799"", ""170.90707397"", ""159.88140869"", ""143.06187439"", ""106.49619293"", ""63.67843628"", ""28.84205627"", ""23.81717873"", ""22.58169365"", ""22.73194313"", ""25.90621185"", ""28.51318741""]",1,TrendVAE,VAE,GenericVAE,generic_trend,16
activeG_fcast_r1,GenericVAE+TrendVAE_ld16,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,24.655516,6.656791,1496.790527,7152506.500000,1.591903,1.739326,9.653776,863049,10.07,15,forecast,False,ReLU,MAX_EPOCHS,23.46394920,24.47598839,60.71649933,10,1.043132,False,"[""188.14984131"", ""186.71600342"", ""181.31724548"", ""176.30128479"", ""168.70039368"", ""156.39564514"", ""139.68811035"", ""110.65977478"", ""73.34022522"", ""35.52981186"", ""23.46394920"", ""25.98424911"", ""28.00932121"", ""27.60561943"", ""24.47598839""]",1,TrendVAE,VAE,GenericVAE,generic_trend,16
activeG_fcast_r1,GenericVAE+TrendVAE_ld16,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,2,44,23.308109,5.964995,1434.728638,7429745.000000,1.463638,1.540217,7.771224,863049,10.17,15,forecast,False,ReLU,MAX_EPOCHS,22.57547188,28.59592438,70.91479492,13,1.266681,False,"[""193.94564819"", ""190.69282532"", ""186.20582581"", ""183.34255981"", ""176.92716980"", ""166.90403748"", ""154.59512329"", ""135.23320007"", ""97.76582336"", ""57.78965378"", ""27.67348862"", ""25.90836334"", ""23.44611359"", ""22.57547188"", ""28.59592438""]",1,TrendVAE,VAE,GenericVAE,generic_trend,16
activeG_fcast_r1,GenericVAE+TrendVAE_ld32,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,0,42,22.634413,5.862941,1339.607666,5527059.500000,1.430185,1.342957,4.875572,890889,10.21,15,forecast,False,ReLU,MAX_EPOCHS,23.02496529,25.44081879,46.57595444,13,1.104923,False,"[""187.16764832"", ""185.55137634"", ""183.99964905"", ""179.13706970"", ""172.35856628"", ""166.38377380"", ""159.14816284"", ""148.45994568"", ""132.16812134"", ""96.84367371"", ""52.60112381"", ""27.41074371"", ""24.42767143"", ""23.02496529"", ""25.44081879""]",1,TrendVAE,VAE,GenericVAE,generic_trend,32
activeG_fcast_r1,GenericVAE+TrendVAE_ld32,generic_trend,"['GenericVAE', 'TrendVAE']",Yearly,1,6,30,6,1,True,1,43,27.147919,7.478766,1611.774658,7317671.500000,1.771580,1.699191,7.583509,890889,10.11,15,forecast,False,ReLU,MAX_EPOCHS,25.97046661,27.15071487,60.16178894,12,1.045446,False,"[""191.04705811"", ""187.94348145"", ""183.65093994"", ""178.46252441"", ""171.06228638"", ""162.43077087"", ""154.18841553"", ""143.73155212"", ""116.22803497"", ""66.93492889"", ""29.66100502"", ""26.58066368"", ""25.97046661"", ""27.07804680"", ""27.15071487""]",1,TrendVAE,VAE,GenericVAE,generic_trend,32
